ID_Firm_Location,Link_Investor_Name_ID_floc,Date_Begin_floc,Date_End_floc,Link_FirmLoc_ID,link_note_item_id_firm_locat_note,Link_Data Source ID (Firm Loca - source),Remarks_floc,Date entered_floc,LastModified_floc,UpdatedBy_floc,x Link_Geo_Focus_Type ID,x Link_investor_profile_SC_type ID
16417,19775,,,54,,,,"07/30/24 00:00:00","07/30/24 10:55:17","bfowler",,
16418,4373,,,23,,,,"07/30/24 00:00:00","07/30/24 11:05:38","bfowler",,
16419,3217,,,23,,,,"07/30/24 00:00:00","07/30/24 11:12:06","bfowler",,
16420,1642,,,23,,,,"07/30/24 00:00:00","07/30/24 11:13:57","bfowler",,
16421,4792,,,23,,,,"07/30/24 00:00:00","07/30/24 11:27:47","bfowler",,
16422,4935,,,23,,,,"07/30/24 00:00:00","07/30/24 11:28:12","bfowler",,
16423,11070,,,47,,,,"07/30/24 00:00:00","07/30/24 11:40:10","bfowler",,
16424,21775,,,3,,,,"07/30/24 00:00:00","07/30/24 11:45:35","bfowler",,
16425,2624,,,35,,,,"07/30/24 00:00:00","07/30/24 11:57:15","bfowler",,
16426,15536,,,14,,,,"07/30/24 00:00:00","07/30/24 11:58:23","bfowler",,
16427,18427,,,56,,,,"07/30/24 00:00:00","07/30/24 12:05:34","bfowler",,
16428,6862,,,54,,,,"07/30/24 00:00:00","07/30/24 12:21:25","bfowler",,
16429,18192,,,23,,,,"07/30/24 00:00:00","07/30/24 12:25:38","bfowler",,
16430,17426,,,23,,,,"07/30/24 00:00:00","07/30/24 12:34:12","bfowler",,
16431,8120,,,54,,,,"07/30/24 00:00:00","07/30/24 12:39:46","bfowler",,
16432,8295,,,54,,,,"07/30/24 00:00:00","07/30/24 12:43:22","bfowler",,
16433,7362,,,3,,,,"07/30/24 00:00:00","07/30/24 12:51:10","bfowler",,
16434,3761,,,54,,,,"07/30/24 00:00:00","07/30/24 12:59:29","bfowler",,
16435,4776,,,54,,,,"07/30/24 00:00:00","07/30/24 13:03:54","bfowler",,
16436,5490,,,23,,,,"07/30/24 00:00:00","07/30/24 14:02:13","bfowler",,
16437,17004,,,38,,,,"07/30/24 00:00:00","07/30/24 14:17:41","bfowler",,
16438,6863,,,54,,,,"07/30/24 00:00:00","07/30/24 14:24:20","bfowler",,
16439,22014,,,3,,,,"07/30/24 00:00:00","07/30/24 14:30:01","bfowler",,
16440,6149,,,54,,,,"07/30/24 00:00:00","07/30/24 14:32:43","bfowler",,
16441,2889,,,54,,,,"07/30/24 00:00:00","07/30/24 14:45:20","bfowler",,
16442,6678,,,54,,,,"07/30/24 00:00:00","07/30/24 14:52:34","bfowler",,
16443,7721,,,56,,,,"07/30/24 00:00:00","07/30/24 14:58:51","bfowler",,
16444,5054,,,38,,,,"07/30/24 00:00:00","07/30/24 15:03:31","bfowler",,
16445,17797,,,54,,,,"07/30/24 00:00:00","07/30/24 15:05:51","bfowler",,
16446,9370,,,56,,,,"07/30/24 00:00:00","07/30/24 15:11:52","bfowler",,
16447,30675,,,18,,,,"07/30/24 00:00:00","07/30/24 15:12:03","jkhaw",,
16448,4419,,,54,,,,"07/30/24 00:00:00","07/30/24 15:14:53","bfowler",,
16449,30677,,,18,,,,"07/30/24 00:00:00","07/30/24 15:18:59","jkhaw",,
16450,30678,,,18,,,,"07/30/24 00:00:00","07/30/24 15:36:21","jkhaw",,
16451,30679,,,18,,,,"07/30/24 00:00:00","07/30/24 15:38:12","jkhaw",,
16452,30682,,,38,,,,"07/30/24 00:00:00","07/30/24 17:42:41","vlee",,
16453,30683,,,38,,,,"07/30/24 00:00:00","07/30/24 17:58:45","vlee",,
16454,30680,,,19,,,,"07/30/24 00:00:00","07/30/24 18:13:39","jkhaw",,
16455,30684,,,45,,,,"07/30/24 00:00:00","07/30/24 18:14:08","jkhaw",,
16456,30685,,,22,,,,"07/30/24 00:00:00","07/30/24 18:16:28","jkhaw",,
16457,30686,,,22,,,,"07/30/24 00:00:00","07/30/24 18:36:29","jkhaw",,
16458,30687,,,21,,,,"07/30/24 00:00:00","07/30/24 18:37:33","jkhaw",,
16459,30688,,,45,,,,"07/30/24 00:00:00","07/30/24 19:02:41","jkhaw",,
16460,30689,,,45,,,,"07/31/24 00:00:00","07/31/24 01:17:54","jkhaw",,
16461,30690,,,54,,,,"07/31/24 00:00:00","07/31/24 01:18:47","jkhaw",,
16462,30691,,,54,,,,"07/31/24 00:00:00","07/31/24 01:47:13","jkhaw",,
16463,30692,,,55,,,,"07/31/24 00:00:00","07/31/24 01:51:29","jkhaw",,
16464,30693,,,39,,,,"07/31/24 00:00:00","07/31/24 01:54:24","jkhaw",,
16465,30694,"06/14/22 00:00:00",,38,,,,"07/31/24 00:00:00","07/31/24 09:03:36","hlo",,
16466,30695,,,38,,,,"07/31/24 00:00:00","07/31/24 09:40:16","hlo",,
16467,19397,,,56,,,,"07/31/24 00:00:00","07/31/24 09:50:05","bfowler",,
16468,6493,,,47,,,,"07/31/24 00:00:00","07/31/24 10:01:17","bfowler",,
16469,23882,,,19,,,,"07/31/24 00:00:00","07/31/24 10:05:21","bfowler",,
16470,3805,,,17,,,,"07/31/24 00:00:00","07/31/24 10:10:32","bfowler",,
16471,8888,,,3,,,,"07/31/24 00:00:00","07/31/24 10:13:45","bfowler",,
16472,12953,,,23,,,,"07/31/24 00:00:00","07/31/24 10:18:18","bfowler",,
16473,2550,,,45,,,,"07/31/24 00:00:00","07/31/24 10:28:14","bfowler",,
16474,30696,,,38,,,,"07/31/24 00:00:00","07/31/24 10:21:09","hlo",,
16475,30697,,,38,,,,"07/31/24 00:00:00","07/31/24 10:25:59","hlo",,
16476,6786,,,23,,,,"07/31/24 00:00:00","07/31/24 10:33:49","bfowler",,
16477,15335,,,38,,,,"07/31/24 00:00:00","07/31/24 10:35:49","bfowler",,
16478,10910,,,3,,,,"07/31/24 00:00:00","07/31/24 10:36:27","bfowler",,
16479,12954,,,3,,,,"07/31/24 00:00:00","07/31/24 10:36:59","bfowler",,
16480,4212,,,23,,,,"07/31/24 00:00:00","07/31/24 10:44:38","bfowler",,
16481,30698,"05/26/20 00:00:00",,38,,,,"07/31/24 00:00:00","07/31/24 10:44:53","hlo",,
16482,12957,,,23,,,,"07/31/24 00:00:00","07/31/24 10:47:10","bfowler",,
16483,1965,,,23,,,,"07/31/24 00:00:00","07/31/24 10:51:21","bfowler",,
16484,6191,,,23,,,,"07/31/24 00:00:00","07/31/24 10:54:19","bfowler",,
16485,15829,,,34,,,,"07/31/24 00:00:00","07/31/24 10:57:01","bfowler",,
16486,3467,,,45,,,,"07/31/24 00:00:00","07/31/24 11:01:28","bfowler",,
16487,3737,,,54,,,,"07/31/24 00:00:00","07/31/24 11:05:44","bfowler",,
16488,5637,,,38,,,,"07/31/24 00:00:00","07/31/24 11:09:49","bfowler",,
16489,5675,,,45,,,,"07/31/24 00:00:00","07/31/24 11:14:39","bfowler",,
16490,5471,,,33,,,,"07/31/24 00:00:00","07/31/24 11:24:33","bfowler",,
16491,15364,,,87,,,,"07/31/24 00:00:00","07/31/24 11:28:26","bfowler",,
16492,4462,,,47,,,,"07/31/24 00:00:00","07/31/24 11:35:00","bfowler",,
16493,12962,,,47,,,,"07/31/24 00:00:00","07/31/24 11:39:50","bfowler",,
16494,3694,,,54,,,,"07/31/24 00:00:00","07/31/24 11:50:27","bfowler",,
16495,9421,,,54,,,,"07/31/24 00:00:00","07/31/24 11:55:09","bfowler",,
16496,1849,,,17,,,,"07/31/24 00:00:00","07/31/24 11:58:38","bfowler",,
16497,6082,,,54,,,,"07/31/24 00:00:00","07/31/24 12:05:27","bfowler",,
16498,6504,,,77,,,,"07/31/24 00:00:00","07/31/24 12:09:22","bfowler",,
16499,5820,,,54,,,,"07/31/24 00:00:00","07/31/24 12:19:51","bfowler",,
16500,2623,,,35,,,,"07/31/24 00:00:00","07/31/24 12:23:51","bfowler",,
16501,16129,,,34,,,,"07/31/24 00:00:00","07/31/24 12:25:43","bfowler",,
16502,18830,,,34,,,,"07/31/24 00:00:00","07/31/24 12:29:29","bfowler",,
16503,7685,,,17,,,,"07/31/24 00:00:00","07/31/24 12:39:24","bfowler",,
16504,24319,,,23,,,,"07/31/24 00:00:00","07/31/24 12:45:29","bfowler",,
16505,4324,,,54,,,,"07/31/24 00:00:00","07/31/24 12:50:49","bfowler",,
16506,1649,,,54,,,,"07/31/24 00:00:00","07/31/24 12:54:45","bfowler",,
16507,14865,,,17,,,,"07/31/24 00:00:00","07/31/24 14:03:21","bfowler",,
16508,30699,"12/28/23 00:00:00",,38,,,,"07/31/24 00:00:00","07/31/24 14:00:40","hlo",,
16509,10887,,,3,,,,"07/31/24 00:00:00","07/31/24 14:06:12","bfowler",,
16510,16151,,,54,,,,"07/31/24 00:00:00","07/31/24 14:11:03","bfowler",,
16511,8358,,,23,,,,"07/31/24 00:00:00","07/31/24 14:19:04","bfowler",,
16512,30700,,,38,,,,"07/31/24 00:00:00","07/31/24 14:20:00","hlo",,
16513,8643,,,38,,,,"07/31/24 00:00:00","07/31/24 14:25:41","bfowler",,
16514,1654,,,3,,,,"07/31/24 00:00:00","07/31/24 14:46:04","bfowler",,
16515,30701,,,54,,,,"07/31/24 00:00:00","07/31/24 14:51:39","hlo",,
16516,2954,,,38,,,,"07/31/24 00:00:00","07/31/24 15:05:54","bfowler",,
16517,16831,,,17,,,,"07/31/24 00:00:00","07/31/24 15:09:39","bfowler",,
16518,8492,,,29,,,,"07/31/24 00:00:00","07/31/24 15:16:04","bfowler",,
16519,30702,,,15,,,,"07/31/24 00:00:00","07/31/24 16:42:59","hlo",,
16520,30703,"01/01/22 00:00:00",,54,,,,"07/31/24 00:00:00","07/31/24 18:03:47","hlo",,
16521,30704,,,54,,,,"07/31/24 00:00:00","07/31/24 18:37:27","hlo",,
16522,15703,,,54,,,,"07/31/24 00:00:00","07/31/24 20:08:16","rtang",,
16523,30705,,,23,,,,"08/01/24 00:00:00","08/01/24 08:59:45","eugeniang",,
16524,4770,,,23,,,,"08/01/24 00:00:00","08/01/24 09:02:42","eugeniang",,
16525,30706,,,23,,,,"08/01/24 00:00:00","08/01/24 09:10:30","eugeniang",,
16526,30707,,,23,,,,"08/01/24 00:00:00","08/01/24 09:21:00","eugeniang",,
16527,15365,,,54,,,,"08/01/24 00:00:00","08/01/24 09:34:10","bfowler",,
16528,30708,,,23,,,,"08/01/24 00:00:00","08/01/24 09:27:52","eugeniang",,
16529,30709,,,23,,,,"08/01/24 00:00:00","08/01/24 09:30:48","eugeniang",,
16530,30710,,,23,,,,"08/01/24 00:00:00","08/01/24 09:33:29","eugeniang",,
16531,29801,,,23,,,,"08/01/24 00:00:00","08/01/24 09:35:01","eugeniang",,
16532,3272,,,18,,,,"08/01/24 00:00:00","08/01/24 09:43:28","bfowler",,
16533,30711,,,23,,,,"08/01/24 00:00:00","08/01/24 09:37:50","eugeniang",,
16535,16686,,,54,,,,"08/01/24 00:00:00","08/01/24 09:48:15","bfowler",,
16536,5002,,,3,,,,"08/01/24 00:00:00","08/01/24 09:56:39","bfowler",,
16537,12975,,,3,,,,"08/01/24 00:00:00","08/01/24 09:58:43","bfowler",,
16538,16460,,,18,,,,"08/01/24 00:00:00","08/01/24 10:00:45","bfowler",,
16539,17171,,,38,,,,"08/01/24 00:00:00","08/01/24 10:16:37","bfowler",,
16540,3098,,,23,,,,"08/01/24 00:00:00","08/01/24 10:25:00","bfowler",,
16541,5641,,,23,,,,"08/01/24 00:00:00","08/01/24 10:33:20","bfowler",,
16542,18552,,,18,,,,"08/01/24 00:00:00","08/01/24 10:40:40","bfowler",,
16543,6123,,,18,,,,"08/01/24 00:00:00","08/01/24 10:45:07","bfowler",,
16544,6501,,,17,,,,"08/01/24 00:00:00","08/01/24 10:55:30","bfowler",,
16545,6864,,,38,,,,"08/01/24 00:00:00","08/01/24 11:05:25","bfowler",,
16546,9433,,,23,,,,"08/01/24 00:00:00","08/01/24 11:11:49","bfowler",,
16547,2194,,,23,,,,"08/01/24 00:00:00","08/01/24 11:24:06","bfowler",,
16548,6768,,,105,,,,"08/01/24 00:00:00","08/01/24 11:33:09","bfowler",,
16549,7113,,,23,,,,"08/01/24 00:00:00","08/01/24 11:41:22","bfowler",,
16550,6920,,,18,,,,"08/01/24 00:00:00","08/01/24 11:47:01","bfowler",,
16551,18733,,,45,,,,"08/01/24 00:00:00","08/01/24 11:54:13","bfowler",,
16552,16692,,,54,,,,"08/01/24 00:00:00","08/01/24 11:58:44","bfowler",,
16553,8481,,,55,,,,"08/01/24 00:00:00","08/01/24 12:08:00","bfowler",,
16554,3117,,,33,,,,"08/01/24 00:00:00","08/01/24 12:13:06","bfowler",,
16555,4941,,,18,,,,"08/01/24 00:00:00","08/01/24 12:27:24","bfowler",,
16556,6487,,,17,,,,"08/01/24 00:00:00","08/01/24 12:33:58","bfowler",,
16557,1656,,,17,,,,"08/01/24 00:00:00","08/01/24 12:42:51","bfowler",,
16558,5994,,,23,,,,"08/01/24 00:00:00","08/01/24 12:45:44","bfowler",,
16559,8809,,,12,,,,"08/01/24 00:00:00","08/01/24 12:54:38","bfowler",,
16560,14984,,,45,,,,"08/01/24 00:00:00","08/01/24 12:57:48","bfowler",,
16561,5030,,,54,,,,"08/01/24 00:00:00","08/01/24 13:50:08","bfowler",,
16562,6782,,,3,,,,"08/01/24 00:00:00","08/01/24 13:54:30","bfowler",,
16563,7650,,,18,,,,"08/01/24 00:00:00","08/01/24 14:04:14","bfowler",,
16564,17725,,,54,,,,"08/01/24 00:00:00","08/01/24 14:14:03","bfowler",,
16565,3832,,,45,,,,"08/01/24 00:00:00","08/01/24 14:41:06","bfowler",,
16566,30713,,,23,,,,"08/01/24 00:00:00","08/01/24 14:29:26","eugeniang",,
16567,10966,,,54,,,,"08/01/24 00:00:00","08/01/24 14:46:43","bfowler",,
16568,30714,,,38,,,,"08/01/24 00:00:00","08/01/24 14:45:27","hlo",,
16569,5668,,,51,,,,"08/01/24 00:00:00","08/02/24 09:56:19","bfowler",,
16570,7663,,,54,,,,"08/01/24 00:00:00","08/01/24 14:56:54","bfowler",,
16571,18398,,,47,,,,"08/01/24 00:00:00","08/01/24 15:12:13","bfowler",,
16572,14412,,,47,,,,"08/01/24 00:00:00","08/01/24 15:19:31","rtang",,
16573,30716,,,38,,,,"08/01/24 00:00:00","08/01/24 15:30:10","vlee",,
16574,30717,"04/22/13 00:00:00",,38,,,,"08/01/24 00:00:00","08/01/24 15:33:57","hlo",,
16575,30718,,,38,,,,"08/01/24 00:00:00","08/01/24 15:49:43","vlee",,
16576,30720,"11/26/20 00:00:00",,38,,,,"08/01/24 00:00:00","08/01/24 16:38:29","hlo",,
16577,30721,,,54,,,,"08/01/24 00:00:00","08/01/24 17:09:53","vlee",,
16578,3552,,,54,,,,"08/01/24 00:00:00","08/01/24 17:12:47","vlee",,
16579,30722,"08/29/23 00:00:00",,38,,,,"08/01/24 00:00:00","08/01/24 18:13:52","hlo",,
16580,30723,,,38,,,,"08/01/24 00:00:00","08/01/24 18:25:25","vlee",,
16581,30724,,,38,,,,"08/02/24 00:00:00","08/02/24 08:41:05","hlo",,
16582,16715,,,47,,,,"08/02/24 00:00:00","08/02/24 10:03:29","bfowler",,
16583,6554,,,38,,,,"08/02/24 00:00:00","08/02/24 10:10:40","bfowler",,
16584,16995,,,38,,,,"08/02/24 00:00:00","08/02/24 10:15:56","bfowler",,
16585,3180,,,12,,,,"08/02/24 00:00:00","08/02/24 10:21:25","bfowler",,
16586,10948,,,12,,,,"08/02/24 00:00:00","08/02/24 10:26:24","bfowler",,
16587,15557,,,23,,,,"08/02/24 00:00:00","08/02/24 10:31:32","bfowler",,
16588,6358,,,45,,,,"08/02/24 00:00:00","08/02/24 10:44:21","bfowler",,
16589,4157,,,56,,,,"08/02/24 00:00:00","08/02/24 10:47:20","bfowler",,
16590,2448,,,54,,,,"08/02/24 00:00:00","08/02/24 10:55:31","bfowler",,
16591,30725,"03/09/22 00:00:00",,38,,,,"08/02/24 00:00:00","08/02/24 10:53:18","hlo",,
16592,4030,,,23,,,,"08/02/24 00:00:00","08/02/24 10:59:59","bfowler",,
16593,5412,,,54,,,,"08/02/24 00:00:00","08/02/24 11:06:44","bfowler",,
16594,4312,,,35,,,,"08/02/24 00:00:00","08/02/24 11:13:34","bfowler",,
16595,4069,,,54,,,,"08/02/24 00:00:00","08/02/24 11:24:21","bfowler",,
16596,13002,,,54,,,,"08/02/24 00:00:00","08/02/24 11:31:07","bfowler",,
16597,7733,,,54,,,,"08/02/24 00:00:00","08/02/24 11:34:12","bfowler",,
16598,15795,,,38,,,,"08/02/24 00:00:00","08/02/24 11:47:23","bfowler",,
16599,15412,,,23,,,,"08/02/24 00:00:00","08/02/24 12:09:59","bfowler",,
16600,2175,,,23,,,,"08/02/24 00:00:00","08/02/24 12:17:47","bfowler",,
16601,15471,,,23,,,,"08/02/24 00:00:00","08/02/24 12:38:34","bfowler",,
16602,4286,,,23,,,,"08/02/24 00:00:00","08/02/24 12:46:28","bfowler",,
16603,16332,,,17,,,,"08/02/24 00:00:00","08/02/24 12:56:24","bfowler",,
16604,6970,,,17,,,,"08/02/24 00:00:00","08/02/24 13:00:49","bfowler",,
16605,7614,,,38,,,,"08/02/24 00:00:00","08/02/24 13:48:33","vlee",,
16606,30726,,,38,,,,"08/02/24 00:00:00","08/02/24 13:56:00","hlo",,
16607,13006,,,54,,,,"08/02/24 00:00:00","08/02/24 14:20:24","bfowler",,
16608,3794,,,47,,,,"08/02/24 00:00:00","08/02/24 14:25:14","bfowler",,
16609,4800,,,18,,,,"08/02/24 00:00:00","08/02/24 14:37:35","bfowler",,
16610,30727,"09/27/18 00:00:00",,38,,,,"08/02/24 00:00:00","08/02/24 14:29:00","hlo",,
16611,9445,,,54,,,,"08/02/24 00:00:00","08/02/24 14:41:32","bfowler",,
16612,8529,,,17,,,,"08/02/24 00:00:00","08/02/24 14:45:18","bfowler",,
16613,7594,,,21,,,,"08/02/24 00:00:00","08/02/24 14:55:29","bfowler",,
16614,8677,,,17,,,,"08/02/24 00:00:00","08/02/24 15:03:00","bfowler",,
16615,4712,,,23,,,,"08/02/24 00:00:00","08/02/24 15:14:41","bfowler",,
16616,4666,,,38,,,,"08/02/24 00:00:00","08/02/24 15:15:15","bfowler",,
16617,5765,,,38,,,,"08/02/24 00:00:00","08/02/24 15:15:51","bfowler",,
16618,4148,,,54,,,,"08/02/24 00:00:00","08/02/24 15:54:32","bfowler",,
16619,30728,,,23,,,,"08/05/24 00:00:00","08/05/24 08:38:34","eugeniang",,
16620,2638,,,23,,,,"08/05/24 00:00:00","08/05/24 08:41:20","eugeniang",,
16621,30729,,,23,,,,"08/05/24 00:00:00","08/05/24 08:47:16","eugeniang",,
16622,30730,,,23,,,,"08/05/24 00:00:00","08/05/24 08:51:44","eugeniang",,
16623,30732,"04/11/19 00:00:00",,38,,,,"08/05/24 00:00:00","08/05/24 08:54:10","hlo",,
16624,30733,,,23,,,,"08/05/24 00:00:00","08/05/24 09:00:10","eugeniang",,
16625,30734,,,23,,,,"08/05/24 00:00:00","08/05/24 09:03:14","eugeniang",,
16626,30735,,,23,,,,"08/05/24 00:00:00","08/05/24 09:06:54","eugeniang",,
16627,30736,,,23,,,,"08/05/24 00:00:00","08/05/24 09:11:24","eugeniang",,
16628,30737,,,23,,,,"08/05/24 00:00:00","08/05/24 09:13:52","eugeniang",,
16629,30738,,,38,,,,"08/05/24 00:00:00","08/05/24 09:25:21","hlo",,
16630,30739,,,38,,,,"08/05/24 00:00:00","08/05/24 11:09:22","hlo",,
16631,15431,,,38,,,,"08/05/24 00:00:00","08/05/24 11:17:24","hlo",,
16632,30740,,,38,,,,"08/05/24 00:00:00","08/05/24 11:19:14","vlee",,
16633,30741,,,38,,,,"08/05/24 00:00:00","08/05/24 11:27:37","hlo",,
16634,19851,"08/31/21 00:00:00",,38,,,,"08/05/24 00:00:00","08/05/24 11:44:21","hlo",,
16635,30742,,,38,,,,"08/05/24 00:00:00","08/05/24 11:51:21","hlo",,
16636,30743,,,38,,,,"08/05/24 00:00:00","08/05/24 11:55:58","hlo",,
16637,30744,,,38,,,,"08/05/24 00:00:00","08/05/24 11:59:31","hlo",,
16638,30745,,,54,,,,"08/05/24 00:00:00","08/05/24 12:05:08","hlo",,
16639,30746,"06/08/21 00:00:00",,38,,,,"08/05/24 00:00:00","08/05/24 12:33:05","hlo",,
16640,8620,,,38,,,,"08/05/24 00:00:00","08/05/24 12:44:01","hlo",,
16641,30747,"12/03/14 00:00:00",,38,,,,"08/05/24 00:00:00","08/05/24 13:39:47","hlo",,
16642,30748,,,38,,,,"08/05/24 00:00:00","08/05/24 14:02:15","hlo",,
16643,30749,,,38,,,,"08/05/24 00:00:00","08/05/24 14:37:12","vlee",,
16644,30750,,,38,,,,"08/05/24 00:00:00","08/05/24 15:44:04","vlee",,
16645,30751,"07/25/24 00:00:00",,38,,,,"08/05/24 00:00:00","08/05/24 15:54:26","hlo",,
16646,30752,,,38,,,,"08/05/24 00:00:00","08/05/24 16:02:14","vlee",,
16647,30753,,,38,,,,"08/05/24 00:00:00","08/05/24 16:08:29","vlee",,
16648,30754,,,38,,,,"08/05/24 00:00:00","08/05/24 16:14:13","hlo",,
16649,30755,,,38,,,,"08/05/24 00:00:00","08/05/24 16:42:30","vlee",,
16650,30756,,,38,,,,"08/05/24 00:00:00","08/05/24 16:46:09","vlee",,
16651,30757,"08/07/20 00:00:00",,38,,,,"08/05/24 00:00:00","08/05/24 18:19:04","hlo",,
16652,30758,,,38,,,,"08/05/24 00:00:00","08/05/24 19:10:15","hlo",,
16653,30759,,,38,,,,"08/05/24 00:00:00","08/05/24 19:18:26","hlo",,
16654,6598,,,38,,,,"08/06/24 00:00:00","08/06/24 09:33:44","bfowler",,
16655,5656,,,17,,,,"08/06/24 00:00:00","08/06/24 09:45:13","bfowler",,
16656,5189,,,38,,,,"08/06/24 00:00:00","08/06/24 10:01:41","bfowler",,
16657,16521,,,38,,,,"08/06/24 00:00:00","08/06/24 10:07:38","bfowler",,
16658,30760,,,15,,,,"08/06/24 00:00:00","08/06/24 10:13:19","jkhaw",,
16659,30761,,,15,,,,"08/06/24 00:00:00","08/06/24 10:15:06","jkhaw",,
16660,7943,,,54,,,,"08/06/24 00:00:00","08/06/24 10:38:47","bfowler",,
16661,30762,,,54,,,,"08/06/24 00:00:00","08/06/24 10:37:22","jkhaw",,
16662,1664,,,17,,,,"08/06/24 00:00:00","08/06/24 11:17:26","bfowler",,
16663,10913,,,38,,,,"08/06/24 00:00:00","08/06/24 11:26:17","bfowler",,
16664,7257,,,54,,,,"08/06/24 00:00:00","08/06/24 11:32:12","bfowler",,
16665,5559,,,54,,,,"08/06/24 00:00:00","08/06/24 11:35:42","bfowler",,
16666,6841,,,54,,,,"08/06/24 00:00:00","08/06/24 11:39:38","bfowler",,
16667,22706,,,38,,,,"08/06/24 00:00:00","08/06/24 11:44:17","bfowler",,
16668,5562,,,54,,,,"08/06/24 00:00:00","08/06/24 11:47:56","bfowler",,
16669,4358,,,23,,,,"08/06/24 00:00:00","08/06/24 12:04:19","bfowler",,
16670,6308,,,6,,,,"08/06/24 00:00:00","08/06/24 12:10:24","bfowler",,
16671,7058,,,47,,,,"08/06/24 00:00:00","08/06/24 12:15:55","bfowler",,
16672,3325,,,23,,,,"08/06/24 00:00:00","08/06/24 12:37:32","bfowler",,
16673,6319,,,23,,,,"08/06/24 00:00:00","08/06/24 12:45:01","bfowler",,
16674,13024,,,23,,,,"08/06/24 00:00:00","08/06/24 12:51:22","bfowler",,
16675,6253,,,54,,,,"08/06/24 00:00:00","08/06/24 12:56:47","bfowler",,
16676,4655,,,17,,,,"08/06/24 00:00:00","08/06/24 13:50:45","bfowler",,
16677,5803,,,12,,,,"08/06/24 00:00:00","08/06/24 13:56:15","bfowler",,
16678,6905,,,56,,,,"08/06/24 00:00:00","08/06/24 14:18:02","bfowler",,
16679,17029,,,54,,,,"08/06/24 00:00:00","08/06/24 14:25:20","bfowler",,
16680,6167,,,23,,,,"08/06/24 00:00:00","08/06/24 14:33:28","bfowler",,
16681,10491,,,91,,,,"08/06/24 00:00:00","08/06/24 14:44:11","bfowler",,
16682,19378,,,3,,,,"08/06/24 00:00:00","08/06/24 14:49:30","bfowler",,
16683,10492,,,38,,,,"08/06/24 00:00:00","08/06/24 14:57:48","bfowler",,
16684,5188,,,3,,,,"08/06/24 00:00:00","08/06/24 15:02:41","bfowler",,
16685,7624,,,54,,,,"08/06/24 00:00:00","08/06/24 15:07:02","bfowler",,
16686,4526,,,17,,,,"08/06/24 00:00:00","08/06/24 15:15:48","bfowler",,
16687,30763,,,56,,,,"08/06/24 00:00:00","08/06/24 15:32:04","hlo",,
16688,30764,,,38,,,,"08/06/24 00:00:00","08/06/24 15:34:42","vlee",,
16689,30765,,,38,,,,"08/06/24 00:00:00","08/06/24 16:11:59","vlee",,
16690,30766,"07/08/21 00:00:00",,38,,,,"08/06/24 00:00:00","08/06/24 17:02:41","hlo",,
16691,30767,,,38,,,,"08/06/24 00:00:00","08/06/24 17:22:21","hlo",,
16692,30768,,,38,,,,"08/06/24 00:00:00","08/06/24 17:32:52","hlo",,
16693,17636,,,38,,,,"08/06/24 00:00:00","08/06/24 17:38:40","hlo",,
16694,20961,"06/17/21 00:00:00",,38,,,,"08/06/24 00:00:00","08/06/24 18:08:55","hlo",,
16695,30769,,,38,,,,"08/06/24 00:00:00","08/06/24 18:33:52","hlo",,
16696,30770,"07/25/19 00:00:00",,38,,,,"08/06/24 00:00:00","08/06/24 21:38:27","hlo",,
16697,30771,"10/01/20 00:00:00",,38,,,,"08/07/24 00:00:00","08/07/24 08:46:45","hlo",,
16698,30772,,,38,,,,"08/07/24 00:00:00","08/07/24 08:58:29","hlo",,
16699,30773,,,38,,,,"08/07/24 00:00:00","08/07/24 09:16:15","hlo",,
16700,9123,,,54,,,,"08/07/24 00:00:00","08/07/24 09:46:30","bfowler",,
16701,1669,,,54,,,,"08/07/24 00:00:00","08/07/24 09:53:32","bfowler",,
16702,22227,,,54,,,,"08/07/24 00:00:00","08/07/24 10:00:34","bfowler",,
16703,4699,,,47,,,,"08/07/24 00:00:00","08/07/24 10:07:48","bfowler",,
16704,5310,,,45,,,,"08/07/24 00:00:00","08/07/24 10:21:22","bfowler",,
16705,30774,"05/31/18 00:00:00",,38,,,,"08/07/24 00:00:00","08/07/24 10:14:20","hlo",,
16706,10957,,,17,,,,"08/07/24 00:00:00","08/07/24 10:37:38","bfowler",,
16707,16897,,,17,,,,"08/07/24 00:00:00","08/07/24 10:33:28","bfowler",,
16708,6709,,,17,,,,"08/07/24 00:00:00","08/07/24 10:50:00","bfowler",,
16709,9095,,,54,,,,"08/07/24 00:00:00","08/07/24 10:59:42","bfowler",,
16710,4780,,,38,,,,"08/07/24 00:00:00","08/07/24 11:09:50","bfowler",,
16711,5162,,,38,,,,"08/07/24 00:00:00","08/07/24 11:18:13","bfowler",,
16712,15577,,,54,,,,"08/07/24 00:00:00","08/07/24 11:27:32","bfowler",,
16713,7844,,,15,,,,"08/07/24 00:00:00","08/07/24 11:33:46","bfowler",,
16714,2681,,,45,,,,"08/07/24 00:00:00","08/07/24 11:45:14","bfowler",,
16715,5259,,,57,,,,"08/07/24 00:00:00","08/07/24 11:57:30","bfowler",,
16716,30776,,,39,,,,"08/07/24 00:00:00","08/07/24 11:54:18","jkhaw",,
16717,4090,,,23,,,,"08/07/24 00:00:00","08/07/24 12:03:30","bfowler",,
16718,2958,,,38,,,,"08/07/24 00:00:00","08/07/24 12:11:11","bfowler",,
16719,10529,,,18,,,,"08/07/24 00:00:00","08/07/24 12:26:11","bfowler",,
