ID,Identification,Company,Company (Chinese),Displayed Investee Name (English),Link Investor ID (Investee for InvesteeRcd),Displayed Investee Name verification status (20110801),Address 1,Address 2,City,State / Province,Zip / Postal Code,(Old 20110803) Country,Link_Country ID (Investee Location),Registered Address,Address (in Local Language exclude English),E-mail Address,Web site,Tel1_Country_Code,Tel1,Fax1_Country_Code,Fax1,Listing Status,Stock Code,Listed Stock Exchange,Listed Country,Listed Date,Delisted,Delisted Date,Link_Industry ID,Link_Tech_cate_ID_investee,Link_artificial_intelligence_cate_ID_investee,Link_semiconductor_cate_ID_investee,Link_battery_cate_ID_investee,Link_electric_vehicle_cate_ID_investee,Link_real_asset_cate_ID_investee,Link_healthcare_cate_ID_investee,Link_SRI Focus ID,Remarks,Link_Year ID (Investee established year),Link_Month ID (Investee established month),Background,APER-Include in Stock Watch?,Controlling Stake?,Internet related?,Ecommerce,(Old 20111122) Internet related,Infrastructure Deal?,(Old 20111122) Infrastructure Deal,Filing Section,First Day Closing Price,APER-Include in Stock Watch,Document Scanning Date,Date entered_Firm,LastModified_Firm,UpdatedBy_Firm,(Old moved 20110421) Real Estate Deal?
2782,,"Dongyue Group Ltd.","東岳集團有限公司","Dongyue Group Ltd.",,"To be checked by RT","Dongyue International Fluorin and Silicon Material Park",,,"Shandong","256 400","PEOPLE'S REPUBLIC OF CHINA",38,,,,"www.dongyuechem.com","86 533","851 0072","86 533","852 0204","Private-to-public","189.HK","Hong Kong Stock Exchange","Hong Kong","20071212",0,,21,,,,,,,,4,"1st: Baring provides a term loan of US$12.5m to Dongyue
Baring invested US$31.5m to take 18.18%; IFC invested US$15.7m to take 9.09%",,," Dongyue group, established in 1987, now includes the following subsidiaries: Dongyue Chemical Co., Ltd., Dongyue Polymer Material Co., Ltd., Dongyue Fluorine & Silicon Material Co., Ltd., Dongyue Shenzhou New Material Co., Ltd, Dongyue Thermal Electricity Co., Ltd, Dongyue Group Engineering and Technology Center, Dongyue Tsinghua New Technology R & D Center and Dongyue Shanghai Jiaoda Polymer Material Institute. Dongyue group has created complete fluorine chemicals industry chain and professional industry park–Dngyue International Fluorine & silicon Material industry park.
 Main products of Dongyue group involve environmental protection refrigerants, PTFE, fluoropolymer, chloroform, chloro-alkali, fluorite salts and other new materials. The capacity, technology, and market share of main products all take the first place in Asia. 'Dongyue' has become a famous brand in Shandong province, and was the No.1 brand in polymer material and new environment-protection refrigerants industry in China. 
 Viewing to environmental protection and cooperating with the Tsinghua University, Dongyue group firstly produced series of products of Dongyue-Tsinghua green refrigerant that wined national high-tech award and was approved by USA SNAP Plan to promote, meanwhile acquired the international UN code. Dongyue Group strives on R & D of polymer material by Integration advanced technologies in domestic and abroad. The 10,000ton scale TFE monomer and polymerization facility successfully passed inspection of experts, filled six technical blanks in China, reach the world excellent level, and finished the history that China had to depend on import and could just manufacture low-end PTFE products in mall scale.
 In the past years, Dongyue group has passed authentications of ISO9001 Quality Management System, ISO14001 Environment Management System, ISO10012 Metering System and UL. Product Safety System. Base on the advantage in ""Scale, science and technology, brand and culture"", and as one famous creditable brand in China, Dongyue group has successively involved in household appliances, medicine, automobile, space etc industries, specially in house appliance industry, become excellent supplier of Chunlan, Haier, Gree, Meidi, Changhong etc over 100 electric companies. Our main product market share in domestic has been up to 40%, meanwhile, over 40% products were exported to all over the world, such as Europe, USA, Middle East, Australia and south-east Asia.
 In 1999, Dongyue group wined National Labor Award, and was entitled National Emphasis Hi-Tech Enterprise, National New Material Industrialization Base, State Torch Plan R & D Base, State 863 Plan Important Breakthrough Project, China top 500 chemical companies, and top 3 companies in China Professional Chemical field.",0,0,0,0,0,0,0,,"1.9","Dead",,"05/21/07 15:54:43","03/28/14 17:40:09","samuelma",0
438,"72","Comtech Engineering & Consultant Co Ltd (acquired by Netstar)",,"Comtech Engineering & Consultant Co Ltd (acquired by Netstar)",,"To be checked by RT","Units 629-676, 6/F, HKITEC","1 Trademart Drive","Kowloon Bay",,,"HONG KONG",17,,,,"www.comtechasia.com","852","2897 6388","852","2558 6831","Unlisted",,,,,0,,58,,,,,,,,,,,,"In 2000, NetStar Group, a builder of internet network infrastructure, has agreed to acquire Comtech Engineering and Consultant Company, a Hong Kong-based systems integrator, for $80 million in stock. The deal creates one of the biggest internet network solutions providers in Greater China.",0,0,0,0,0,0,0,,,,,,,,0
2732,,"Vipul Ltd",,"Vipul Ltd",,"To be checked by RT","Global Arcade-3rd Floor,Mehrauli-Gurgaon Road","Gurgaon (Haryana)",,,"122 002","INDIA",18,,,,"www.vipulgroup.in","91 124","406 5500","91 124","406 1000","Listed","511726.BO","Bombay Stock Exchange","India",,0,,99,,,,,,,,,"1st: WDC acquired 1,793,768 equirty shares at Rs 1294.082 per shares.
2nd (2017 Jun): According to VC Circle on 16 Jun 2017, BPEA India Credit has committed debt capital in the range of Rs 150 crore to back some ongoing residential projects of Gurgaon-based Vipul Group",,,"Commitment unlocks the doors of imagination. Commitment- that has given Vipul Group a vision to build dreams into reality. From world-class commercial & residential properties to asset management and development services, the group has been working towards bringing India, state-of-the-art corporate buildings and services designed to meet and exceed global benchmarks. 
Vipul group is committed to deliver the special needs of their customers, with future in mind. And today the group has expanded beyond the real estate business. The company’s commercial portfolio boasts of a number of prestigious complexes that house corporates like Gillette, Electrolux, Convergys, GTA, Genesis PR. In their world class commercial properties are Vipul Square, Global Business Park, Millennium plaza and statesman House, etc.",0,0,0,0,0,0,0,,,,,"03/05/07 11:19:27","06/29/17 19:02:06","rtang",1
2778,,"AirPower Technologies Ltd (Merged with Shanghai Baosteel Gases Co Ltd (ID:18514) to form AirPower, FKA Yingde Gases Group Co  Ltd)","氣體動力科技有限公司 (前名:盈德氣體集團有限公司)","AirPower Technologies Ltd (FKA Yingde Gases Group Co  Ltd)",,"Updated by other person","Room 1702, Block A, Golden Eagle Mansion","1518 Minsheng Road","Shanghai",,"200135","PEOPLE'S REPUBLIC OF CHINA",38,,,"Information@ying-de.com.cn","www.yingdegas.com","86 21","6163 5679","86 21","6163 5661","Private-to-public","2168.hk","Hong Kong Stock Exchange","Hong Kong","20091008",0,,21,,,,,,,,,"1st: includes shareholder loan of US$14.2m
4th-7th: privatisation by PAG, according to an interview by 21st century business herald, PAG used around US$1.5 bn (our number is US$1457.3 m), out of which half of it is the equity forked out by PAG

Yingde Gases Group Co Ltd and Shanghai Baosteel Gases Co Ltd are merged in July 2021",,,"Yingde is a highly professional gas company.

It specializes in the investment in, construction, production and operation of industrial gases plants. In addition it has distribution and sales of liquid gases to many different users and provides first class after-sales services.

Since the establishment of our first subsidiary, Hunan Yingde, in October 2001 which commenced gas supply in May 2003, we have expanded our operations across China.

Headquartered in Pudong, Shanghai, we have expanded our operations across China that includes 20 industrial gas production facilities currently in operation and another 12 production facilities under development. Our industrial gas production plants (including those currently under development) are located in 8 provinces, one autonomous region and one municipality across China, namely, Hunan, Jiangsu, Guangdong,Shaanxi, Shandong, Hebei, Shanxi, Guizhou, Inner Mongolia and Tianjin.

For the year ended December 31, 2008, our total installed capacity exceeded 360,000 Nm3/hr of oxygen, the air-separation units currently in operation range from 16,000-60,000Nm3/hr, and the biggest single plant with the overall capacity of 120,000Nm3/hr. The time from execution of contract to production has been 12-14 months. The plants constructed have met their target specifications and the customers have been fully satisfied with the products and services delivered.",0,0,0,0,0,0,0,,"7.84","Dead",,"05/21/07 15:22:05","07/28/22 10:21:26","vlee",0
3614,,"Amsino International, Inc.","美諾醫療","Amsino International Inc",,"Updated by RT","855 Towne Center Drive",,"Pomona","California","91767","U.S.A.",54,,,"info@amsino.com","www.amsino.com","1 909","626 5888","1 909","626 3888","Unlisted",,,,,0,,51,,,,,,,,,"EO 16Aug2011: Business Times interviewed Novo Tellus's James Toh that the fund has acquired controlling stake in Amsino, but no further details",,,"Established in 1993 in California, USA, Amsino is a leading medical device developer and manufacturer dedicated to advancing healthcare worldwide by developing, manufacturing, and marketing medical products that help improve the safety and effectiveness of patient care. Amsino product and service portfolio includes infusion products and access devices, blood collection and transfusion devices, anesthesia and surgical products, urological products, enteral feeding and irrigation products, respiratory therapy products, patient care products, and a full-service contract manufacturing business. Amsino products are distributed in the United States and more than 30 other countries worldwide.",0,0,0,0,0,0,0,,,,,"02/22/08 15:49:16","08/16/11 00:00:00",,0
2984,,"Barclay Vouchers Co., Ltd.","株式会社バークレーヴァウチャーズ","Barclay Vouchers Co Ltd",,"Updated by RT","京都千代田区三番町６－２６　住友不動産三番町ビル６階",,"Tokyo",,,"JAPAN",23,,,,"www.barclayvouchers.co.jp","+86","0120-890-155",,,"Unlisted",,,,,0,,116,,,,,,,,,,,,"Barclays Vouchers Co., Ltd. is a Japan's leading luncheon voucher and meal coupon provider serving approximately 6,000 offices and clients.",0,0,0,0,0,0,0,,,,,"08/14/07 12:33:44",,,0
232,"030116009890161170244C","UMS Holdings Ltd (FKA Norelco Centreline Holdings Ltd.)",,"UMS Holdings Ltd (formerly Norelco Centreline Holdings Ltd.)",,"To be checked by RT","33 Changi South Street 2",,,,"486 445","SINGAPORE",45,,,"enquiries@norelcocentreline.com ","www.norelcocentreline.com","65","543 3000","65","546 3000","Listed","UMS.SGX","Singapore Stock Exchange (Sesdaq)","Singapore","20010525",0,,44,,,,,,,,,"the investment was made through Baring Asia II Holdings",,,"Norelco Centreline is a leading contract equipment manufacturer engaged mainly in the manufacture of precision machining component, assembly and integration for equipment and automated assembly lines.  These precision components and equipment are mainly for the hard disk drive manufacturers, semiconductor equipment manufacturers and other industries in the pharmaceutical, defense, electronic, machine tools, etc. In the hard disk drive industry, the equipments are installed in their production line for the purpose of assembly and testing at the various assembly processes till completion to become an end product.  As for the semiconductor industry, the equipment are used mainly for the back-end IC manufacturing stage, also known as the assembly, packaging and final test processes.

Listing on 25 May 2001 on SGX Sesdaq
5 May 2003 on SGX Mainboard",0,0,0,0,0,0,0,,,"Dead",,,"08/22/16 10:46:00","vip",0
2416,,"AirTAC International Group (FKA AirTAC Automatic Industrial Co Ltd)","中國亞德客企業(集團)有限公司","AirTAC International Group (FKA AirTAC Automatic Industrial Co Ltd)",,"Updated by RT","No.1,　SIMING E.RD.,　HIGH-TECH AREA OF FENGHUA CITY",,"Fenghua","Zhejiang","315500","PEOPLE'S REPUBLIC OF CHINA",38,,,"info@airtacworld.com","www.airtacworld.com","86 574","8895 0055","86 574","8895 0047","Private-to-public","1590.TW","Taiwan Stock Exchange","Taiwan",,0,,44,,,,,,,,,,,,"Airtac, a well known leading pneumatic manufacturer in China, in 2005, over 40million units of pneumatic equipments have been shipped out worldwide. Global sales network and large-volume inventory meet all customers’ needs.
78 direct sales branches
 150 worldwide distributors 
 2500 total amount of employees of AIRTAC
 350,000 sq. m, total space of production bases 
Airtac perfectly combined the strength of our Taiwan technical capability and Chinese cost effective production, supplying large variety of product range, including Valves, Cylinders, F.R.L., etc. 
Airtac keeps providing innovative products and the best services to all the customers
Ningbo Headquarter:",0,0,0,0,0,0,0,,"NTD156","Dead",,"11/15/06 11:22:17","02/05/13 17:50:17","database",0
4999,,"eHi Car Services Ltd","一嗨汽车租賃有限公司","eHi Car Services Ltd",,"To be checked by RT","88 North Cao Xi Road, 23rd Floor, Shanghai

88 North Cao Xi Road, 23rd Floor, Shanghai,",,"Shanghai",,,"PEOPLE'S REPUBLIC OF CHINA",38,,,"customer@ehicar.com","www.1hai.cn","86","21-6468-7000","86","21-5489-1121","Private-to-public","EHIC","NYSE","U.S.A.","20141114",0,,137,,,,,,,,,"2nd Round: CDH:US$10M, Other: US$5M each",32,8,"Founded in January 2006 with the goal of providing comprehensive car rental services to both retail and corporate clients, eHi is the first car rental company utilizes the latest information technology to achieve a complete service delivery and vehicle management system in China",0,0,0,0,0,0,0,,,,,"08/07/09 14:58:42","04/12/19 16:04:19","ccheung",0
2071,,"Indium Software (India) Ltd",,"Indium Software (India) Ltd",28746,"To be checked by RT","41, Cathedral Road,","VDS House, 2nd Floor,","Tamil Nadu","Chennai","600 086","INDIA",18,,,"isil@indiumsoft.com","www.indiumsoft.com","91 44","2811 6329","91 44","4210 4033","Unlisted",,,,,0,,117,,,,,,,,,,25,11,"Indium was established in 1999 in Chennai, India with a vision of ""enhancing software quality"". A proven leader in offering outsourced software testing services across a wide range of technologies, Indium offers the best-of-breed solutions across the Software Development Lifecycle (SDLC). With offices in Chennai, Bangalore, Mumbai and Sunnyvale, US, Indium is a global company growing at 60% annually. The company’s strong technical team of 100+ people, with expertise in varied technologies and domains, provides unmatched value to customers in terms of service delivery, quality and cost.",0,0,0,0,0,0,0,,,,,,"12/27/23 18:04:35","jkhaw",0
4800,,"Depo Auto Parts Industrial Co., Ltd.","帝宝工业股份有限公司","Depo Auto Parts Industrial Co., Ltd.",,"To be checked by RT","5F, NO. 161, CHIEN KUO SOUTH RD., SEC. 1",,"Taipei",,,"TAIWAN",52,,,"www.depo.com.tw","http://www.depo.com.tw",,"886-2-2776-0003",,,"Listed",,,,"20040317",0,,5,,,,,,,,,"Unknown investment figures, we just know 2004 IPO， no records",,,,0,0,0,0,0,0,0,," NT92.00",,"08/08/17 00:00:00","06/03/09 14:04:22","08/08/17 16:59:26","atsai",0
1396,,"Shanghai Yong He King Co., Ltd","上海永和大王餐飲有限公司","Shanghai Yong He King Co., Ltd",,"To be checked by RT","3rd Floor, No. 55, Huai Hai Xi Lu","Xuhui District","Shanghai",,"200030","PEOPLE'S REPUBLIC OF CHINA",38,,,"yonghe@yonghe.com.cn","www.yonghe.com.cn","86 21","5258 1666","86 21","5298 9050","Unlisted",,,,,0,,104,,,,,,,,,,,," 永和大王成立於1995年12月12日。.截止到2002年4月，永和大王已經在北京、上海、杭州、武漢、深圳5個城市開業60家直營分店，工作人員總數超過三千名，成為立足發揚光大中華美食，並專業從事中式速食連鎖經營管理的大型餐飲集團，其總部設在上海，稱為上海貝爾蒙企業管理顧問有限公司，全資控股上述5個城市的5家分公司，並已於2001年8月在上海最繁華的淮海路力寶廣場1層成功開業永和大王旗艦店（第4代）。進入21世紀，永和大王致力於各項管理系統的建設，並預計於2002年下半年度開展特許經營業務。",0,1,0,0,0,0,0,"Unlisted Co",,"Case Study/Merged",,,"06/06/07 00:00:00",,0
217,"021029002710161170244C","NetCel360 Limited (acquired by Vsource)",,"NetCel360 Limited (acquired by Vsource)",,"To be checked by RT","16875 West Bernardo Drive","Suite 250","San Diego","California","92127","U.S.A.",54,,,,"www.netcel360.com","1 858","618 5884","1 858","618 5904","Unlisted",,,,,0,,62,13,,,,,,,,,,,"In 2001, Vsource acquired NetCel360 in exchange for approximately 19.9% of its common shares and assumed approximately $3.45 million of bridge financing. 

Vsource, Inc., headquartered in San Diego, Calif., provides business process outsourcing (BPO) services under the Vsource Versatile Solutionsä trade name, to Fortune 500 and Global 500 organizations across the Asia-Pacific region, Europe and the US. Vsource Versatile Solutions include Human Resource Solutions, Warranty Solutions, Sales Solutions, and Vsource Foundation Solutionsä, which include Financial Services, Customer Relationship Management (CRM) and Supply Chain Management (SCM). Vsource operates shared customer service centers (Vsource Customer Centers) in Malaysia and Japan, and has offices in the United States, Hong Kong, Singapore, and Australia. Vsource clients include ABN AMRO, Agilent Technologies, EMC, Gateway, Haworth, Network Appliance and other Fortune 500 and Global 500 companies.",0,0,1,0,0,0,0,,,,"09/05/17 00:00:00",,"09/20/17 17:22:58","atsai",0
522,"168","NetStar",,"NetStar",,"To be checked by RT","Suites 1401-02, 14/F,","1063 King's Road","Quarry Bay",,,"HONG KONG",17,,,"mchin@netstarnetworks.com","www.netstarnetworks.com","852","2172 8888","852","2590 6443","unlisted",,,,,0,,57,10,,,,,,,,,,,"NetStar is one of Asia's leading network integration companies, dedicated to building corporate networks, including Internet and intranet networks. Its customer base includes some of Asia's largest networks within the banking and finance, telecommunications, government and utility, manufacturing, education, healthcare and transportation industries. NetStar was formerly part of the Asia network integration division of Anixter International, a world-wide leader in structured cabling and communications products. NetStar is based in Hong Kong and has offices in Australia, the PRC and Taiwan.",0,1,0,0,0,0,0,,,,,,"05/17/07 00:00:00",,0
278,"030224010170161170244C","Resilience Corporation",,"Resilience Corporation",,"To be checked by RT","1675 N. Shoreline Blvd.","Mountain View",,"CA","94043-1366","U.S.A.",54,,,"info@resilience.com","www.resilience.com","1 650","230 2200","1 650","230 1985","Unlisted",,,,,0,,57,,,,,,,,,,,,"Network security is not effective if it is not available. Resilience delivers Integrated High Availability appliances and solutions for mission critical network security applications. Resilience high performance appliances are designed for enterprise and service provider network environments where availability is essential and security must not be compromised. Resilience appliances and solutions deploy easily, scale simply, and offer among the best price/performance in class.  Resilience partners with Check Point, the worldwide leader in securing the Internet, to deliver one of the world’s fastest Integrated High Availability ""Secured by Check Point"" VPN-1/FireWall-1 appliances.",0,0,0,0,0,0,0,,,,"09/21/17 00:00:00",,"09/26/17 12:47:15","atsai",0
368,"021129009510161170244C","Chun Tai Holdings Limited",,"Chun Tai Holdings Limited",,"To be checked by RT",,,"Beijing",,,"PEOPLE'S REPUBLIC OF CHINA",38,,,"email@telecomplus.com.hk","www.telecomplus.com.cn","852","2526 2198","852","3101 0510","Listed","1013.HK","Hong Kong Stock Exchange","Hong Kong",,0,,96,,,,,,,,,"The 2nd Round comprises a US$2.4m loan in January 1999 and a US$2.5m loan in February 1999 from Baring.",,,"Beijing Hollybridge System Integration CO., LTD, established in November 1996,is one of the first class system integratin and software development comparies in China, and a high and new technology enterprise in Zhongguancun. In June, 2001, the company became a flagship branch of ""Telecom Plus Group Co. Ltd.""(HK1013), a listed company in Hong Kong.",0,0,0,0,0,0,0,,,"Dead",,,"09/03/10 00:00:00",,0
2980,,"Courts Mammoth Bhd (refer to ID:3423)",,"Courts Mammoth Bhd",,"To be checked by RT","No 36 Jalan Genting Kelang, Setapak",,"Kuala Lumpur",," 53300","MALAYSIA",29,,,,"www.courts.com.my","03","4026 8787","03","4023 7863","Listed","5023",,,,1,"20070903",92,,,,,,,,,"Refer to Company Description.
Baring (43.75%)+Topaz Investment (43.75%) + Deutsche Bank International (Asia) Ltd. (12.5%) for Malaysia Retail Group Limited (investment vehicle), wholly-owned subsidiary of Asia Retail Group - offering Courts Mammoth RM1.02 apiece (255.120m shares x RM1.02=RM260.221m (US$81.3m) buying 90.47%. (PE investor would use US$15.1m to get the rights to use Courts brands, according to Business Times)",,,"COURTS MAMMOTH GROUP   
  The Courts Mammoth Group comprises Courts Mammoth Berhad (Courts Mammoth), PT Courts Indonesia Tbk (PTCI) and Courts Asia Investments (Labuan) Ltd (Courts Labuan). The core business of the Group is retailing consumer electronics from popular brands such as Samsung, Sharp, Sony, Philips, Panasonic, JVC, LG, Toshiba, Canon, Creative Apple, Microsoft and Acer as well as furniture.   
 Courts Mammoth is the largest consumer electronics and furniture retailer in Malaysia with a network of over 70 stores nationwide and a staff strength of over 1,900. Incorporated on 23 July 1986 as a private limited company under the name Courts Furnishers (Malaysia) Sdn. Bhd, the Company changed its name to Courts Mammoth Sdn Bhd on 30 June 1997. It subsequently converted into a public company and assumed its present name, Courts Mammoth Berhad on 1 July 1997. Courts Mammoth was listed on the Main Board of the Kuala Lumpur Stock Exchange (now known as Bursa Malaysia Securities Berhad) on October 11, 2000.   
  
  A 94.99%-owned subsidiary of Courts Mammoth, PTCI was established on 21 June 1994 under the name PT Matahari Tatagriya Pesona. The name was later changed to PT Matahari Courts Tbk and was listed on the Surabaya Stock Exchange in July 2002. On 24 November 2003, the company was acquired by Courts Mammoth and re-named PT Courts Indonesia Tbk. As at 30 June 2006, PTCI has over 40 stores in Bali, Lombok and Java. 
Courts Labuan was set up in May 2004 and to-date remains dormant.   
    
  COURTS MAMMOTH BERHAD   
  Courts Mammoth started with one store in Johor Bahru 20 years ago. The Company also leases 14 stock holding areas with a total floor area in excess of 423,423 sq ft to store and distribute its consumer electronics and furniture to ensure prompt delivery to customers.   
    
  Courts Mammoth has over 70 stores in Malaysia and is represented in every state including Sabah and Sarawak in East Malaysia. Courts Mammoth offers the widest possible range of over 2,000 consumer electronics and furniture items. The Courts Mammoth philosophy of supplying essential household items to the masses on affordable terms has enabled the Company to cater to the different needs and tastes of the majority of the population.   
      
  COURTS METROPOLITAN   
  In December 2005, Courts Mammoth launched its first sub-brand, ‘Courts Metropolitan’, which are stores sited within high-traffic shopping malls and supermarket concessions.   
      
  Courts Metropolitan store features the latest choices in desktop and notebook computers, MP3 players, video cameras, digital cameras, mobile phones, LCD and plasma televisions and home-theatre systems from leading brand names. In furniture, the emphasis is on the highly successful Studio 2020 contemporary range and transitional pieces, all presented in collection format i.e., sofa sets with matching coffee table and rug etc.   
      
  To further distinguish itself from the core brand, products at Courts Metropolitan are showcased in a more contemporary setting with the store design, signage and façade created to make an impact and to stand out within an enclosed mall location amongst the other tenants.   
      
  The first Courts Metropolitan store opened in Giant Plentong, Johor whilst the second store was opened in Ampang Point, Kuala Lumpur.
   
      
  PT COURTS INDONESIA TBK   
  The Company was established in Indonesia on 21 June 1994 under the name PT Matahari Tatagriya Pesona. The name changed to PT Matahari Courts Tbk on its listing on the Surabaya Stock Exchange in July 2002.  On 24 November 2003 following its acquisition by Courts Mammoth Berhad, the Company was re-named PT Courts Indonesia Tbk.

Baring (43.75%)+Topaz Investment (43.75%) + Deutsche Bank International (Asia) Ltd. (12.5%) for Malaysia Retail Group Limited (investment vehicle), wholly-owned subsidiary of Asia Retail Group - offering Courts Mammoth RM1.02 apiece (255.120m shares x RM1.02=RM260.221m (US$81.3m) buying 90.47%. (PE investor would use US$15.1m to get the rights to use Courts brands, according to Business Times). The transaction amount = US$81.30m + US$15.1m = 96.4million",0,0,0,0,0,0,0,,,,,"08/14/07 11:06:37","08/22/16 11:01:28","vip",0
1521,,"Noah Education Holdings Ltd","諾亞舟教育控股有限公司","Noah Education Holdings Ltd",,"To be checked by RT","10th floor, B Building, Futian Tian'an Hi-tech Venture Park","Futian District","Shenzhen",,"518 048","PEOPLE'S REPUBLIC OF CHINA",38,,,"info@noahedu.com","www.noah21cn.com","86 755","8343 2800","86 755","8204 9670","Private-to-public","NED","New York Stock Exchange","U.S.A.","20071019",1,"20140731",111,12,,,,,,,,"24 Dec 2013: Morgan Stanley Private Equity Asia joins management team to submit a privatisation proposal to Noah Education. The offer price of US$2.8 per share/ADS values the company at US$105.3 m, the price represents a 24.4% premium to the last closing price prior to the offer being made. The management currently owns a 59.3% in the company. Also, Baring owns a 8.9% stake of the company, if successfully privatised would indicate a divestment for Baring.",30,,"the company is a leading provider of education services in China.",0,0,1,0,0,0,0,,"19.85",,,,"10/27/14 10:53:31","apang",0
1800,,"Minth Group Ltd","敏實集團","Minth Group Ltd",,"To be checked by RT","No. 8 6th Dagang Road","Ningbo Economic and Technology Development Zone",,,"315800","PEOPLE'S REPUBLIC OF CHINA",38,,,"IR@minth-co.com","www.minthgroup.com/en","86 574","8685 6322","86 574","8680 1020","Private-to-public","0425.HK","Hong Kong Stock Exchange","Hong Kong","20051201",0,,5,,,,,,,,,,,,,0,0,0,0,0,0,0,,,"Dead",,,"08/22/16 10:52:14","vip",0
